Region,City,Year,Quarter,Total
Castilla - La Mancha,Total,2025,1,1032.2
Castilla - La Mancha,Albacete,2025,1,1059.1
Castilla - La Mancha,Ciudad Real,2025,1,743.7
Castilla - La Mancha,Cuenca,2025,1,839.9
Castilla - La Mancha,Guadalajara,2025,1,1454.4
Castilla - La Mancha,Toledo,2025,1,1045.7
Cataluña,Total,2025,1,2442.9
Cataluña,Barcelona,2025,1,2851.7
Cataluña,Girona,2025,1,1934.0
Cataluña,Lleida,2025,1,1182.2
Cataluña,Tarragona,2025,1,1575.8
Comunitat Valenciana,Total,2025,1,1610.0
Comunitat Valenciana,Alicante/Alacant,2025,1,1709.6
Comunitat Valenciana,Castellón/Castelló,2025,1,1231.5
Comunitat Valenciana,Valencia/València,2025,1,1617.4
Extremadura,Total,2025,1,907.9
Extremadura,Badajoz,2025,1,933.5
Extremadura,Cáceres,2025,1,872.0
Galicia,Total,2025,1,1427.7
Galicia,A Coruña,2025,1,1495.0
Galicia,Lugo,2025,1,1020.0
Galicia,Ourense,2025,1,974.7
Galicia,Pontevedra,2025,1,1557.4
Comunidad de Madrid,Madrid,2025,1,3461.6
Región de Murcia,Murcia,2025,1,1166.0
Comunidad Foral de Navarra,Navarra,2025,1,1695.4
País Vasco,Total,2025,1,2706.7
País Vasco,Araba/Álava,2025,1,2237.0
País Vasco,Gipuzkoa,2025,1,3080.0
País Vasco,Bizkaia,2025,1,2622.8
La Rioja,La Rioja,2025,1,1278.5
Ceuta,Ceuta,2025,1,2044.2
Melilla,Melilla,2025,1,1885.9
Andalucía,Total,2025,2,1730.7
Andalucía,Almería,2025,2,1300.9
Andalucía,Cádiz,2025,2,1754.5
Andalucía,Córdoba,2025,2,1169.9
Andalucía,Granada,2025,2,1475.0
Andalucía,Huelva,2025,2,1348.9
Andalucía,Jaén,2025,2,835.3
Andalucía,Málaga,2025,2,2688.3
Andalucía,Sevilla,2025,2,1662.6
Aragón,Total,2025,2,1530.1
Aragón,Huesca,2025,2,1288.9
Aragón,Teruel,2025,2,909.8
Aragón,Zaragoza,2025,2,1690.9
Principado de Asturias,Asturias,2025,2,1571.5
Illes Balears,Illes Balears,2025,2,3498.4
Canarias,Total,2025,2,1992.8
Canarias,Las Palmas,2025,2,1994.6
Canarias,Santa Cruz de Tenerife,2025,2,1991.0
Cantabria,Cantabria,2025,2,1848.9
Castilla y León,Total,2025,2,1167.9
Castilla y León,Ávila,2025,2,1019.6
Castilla y León,Burgos,2025,2,1277.9
Castilla y León,León,2025,2,955.0
Castilla y León,Palencia,2025,2,985.4
Castilla y León,Salamanca,2025,2,1321.2
Castilla y León,Segovia,2025,2,1290.1
Castilla y León,Soria,2025,2,1008.6
Castilla y León,Valladolid,2025,2,1425.3
Castilla y León,Zamora,2025,2,879.9
Castilla - La Mancha,Total,2025,2,1055.9
Castilla - La Mancha,Albacete,2025,2,1081.3
Castilla - La Mancha,Ciudad Real,2025,2,743.3
Castilla - La Mancha,Cuenca,2025,2,863.0
Castilla - La Mancha,Guadalajara,2025,2,1512.3
Castilla - La Mancha,Toledo,2025,2,1072.3
Cataluña,Total,2025,2,2487.6000000000004
Cataluña,Barcelona,2025,2,2906.1
Cataluña,Girona,2025,2,1957.9
Cataluña,Lleida,2025,2,1187.8
Cataluña,Tarragona,2025,2,1603.2
Comunitat Valenciana,Total,2025,2,1662.0
Comunitat Valenciana,Alicante/Alacant,2025,2,1757.6
Comunitat Valenciana,Castellón/Castelló,2025,2,1275.8
Comunitat Valenciana,Valencia/València,2025,2,1674.8
Extremadura,Total,2025,2,914.0
Extremadura,Badajoz,2025,2,933.7
Extremadura,Cáceres,2025,2,886.7
Galicia,Total,2025,2,1483.1
Galicia,A Coruña,2025,2,1557.0
Galicia,Lugo,2025,2,1066.3
Galicia,Ourense,2025,2,1010.8
Galicia,Pontevedra,2025,2,1612.4
Comunidad de Madrid,Madrid,2025,2,3615.3
Región de Murcia,Murcia,2025,2,1176.8
Comunidad Foral de Navarra,Navarra,2025,2,1762.5
País Vasco,Total,2025,2,2782.8
País Vasco,Araba/Álava,2025,2,2335.4
País Vasco,Gipuzkoa,2025,2,3103.4
País Vasco,Bizkaia,2025,2,2722.7
La Rioja,La Rioja,2025,2,1291.5
Ceuta,Ceuta,2025,2,2076.4
Melilla,Melilla,2025,2,1978.4
Andalucía,Total,2025,3,1793.6
Andalucía,Almería,2025,3,1354.5
Andalucía,Cádiz,2025,3,1827.0
Andalucía,Córdoba,2025,3,1206.8
Andalucía,Granada,2025,3,1512.2
Andalucía,Huelva,2025,3,1394.3
Andalucía,Jaén,2025,3,861.9
Andalucía,Málaga,2025,3,2814.9
Andalucía,Sevilla,2025,3,1696.3
Aragón,Total,2025,3,1581.4
Aragón,Huesca,2025,3,1346.9
Aragón,Teruel,2025,3,911.0
Aragón,Zaragoza,2025,3,1747.0
Principado de Asturias,Asturias,2025,3,1632.7
Illes Balears,Illes Balears,2025,3,3652.9
Canarias,Total,2025,3,2063.5
Canarias,Las Palmas,2025,3,2061.7
Canarias,Santa Cruz de Tenerife,2025,3,2065.4
Cantabria,Cantabria,2025,3,1930.9
Castilla y León,Total,2025,3,1198.8
Castilla y León,Ávila,2025,3,1059.6
Castilla y León,Burgos,2025,3,1315.7
Castilla y León,León,2025,3,973.7
Castilla y León,Palencia,2025,3,983.1
Castilla y León,Salamanca,2025,3,1346.5
Castilla y León,Segovia,2025,3,1347.7
Castilla y León,Soria,2025,3,1023.1
Castilla y León,Valladolid,2025,3,1473.2
Castilla y León,Zamora,2025,3,899.7
Castilla - La Mancha,Total,2025,3,1075.9
Castilla - La Mancha,Albacete,2025,3,1110.3
Castilla - La Mancha,Ciudad Real,2025,3,755.8
Castilla - La Mancha,Cuenca,2025,3,865.2
Castilla - La Mancha,Guadalajara,2025,3,1543.7
Castilla - La Mancha,Toledo,2025,3,1094.3
Cataluña,Total,2025,3,2535.9
Cataluña,Barcelona,2025,3,2966.0
Cataluña,Girona,2025,3,1981.6
Cataluña,Lleida,2025,3,1156.4
Cataluña,Tarragona,2025,3,1645.8
Comunitat Valenciana,Total,2025,3,1724.6
Comunitat Valenciana,Alicante/Alacant,2025,3,1814.1
Comunitat Valenciana,Castellón/Castelló,2025,3,1315.6
Comunitat Valenciana,Valencia/València,2025,3,1749.3
Extremadura,Total,2025,3,931.1
Extremadura,Badajoz,2025,3,950.5
Extremadura,Cáceres,2025,3,903.7
Galicia,Total,2025,3,1510.6
Galicia,A Coruña,2025,3,1583.8
Galicia,Lugo,2025,3,1075.1
Galicia,Ourense,2025,3,1021.9
Galicia,Pontevedra,2025,3,1653.1
Comunidad de Madrid,Madrid,2025,3,3712.7
Región de Murcia,Murcia,2025,3,1207.3
Comunidad Foral de Navarra,Navarra,2025,3,1778.1
País Vasco,Total,2025,3,2855.6
País Vasco,Araba/Álava,2025,3,2326.5
País Vasco,Gipuzkoa,2025,3,3207.1
País Vasco,Bizkaia,2025,3,2799.2
La Rioja,La Rioja,2025,3,1326.8
Ceuta,Ceuta,2025,3,2062.3
Melilla,Melilla,2025,3,1977.0
Andalucía,Total,2025,4,1844.2
Andalucía,Almería,2025,4,1379.1
Andalucía,Cádiz,2025,4,1884.1
Andalucía,Córdoba,2025,4,1229.1
Andalucía,Granada,2025,4,1564.3
Andalucía,Huelva,2025,4,1451.6
Andalucía,Jaén,2025,4,857.8
Andalucía,Málaga,2025,4,2874.1
Andalucía,Sevilla,2025,4,1768.9
Aragón,Total,2025,4,1638.9
Aragón,Huesca,2025,4,1395.7
Aragón,Teruel,2025,4,950.8
Aragón,Zaragoza,2025,4,1809.2
Principado de Asturias,Asturias,2025,4,1662.3
Illes Balears,Illes Balears,2025,4,3789.9
Canarias,Total,2025,4,2142.1
Canarias,Las Palmas,2025,4,2145.4
Canarias,Santa Cruz de Tenerife,2025,4,2138.7
Cantabria,Cantabria,2025,4,1982.0
Castilla y León,Total,2025,4,1228.8
Castilla y León,Ávila,2025,4,1086.2
Castilla y León,Burgos,2025,4,1365.3
Castilla y León,León,2025,4,985.3
Castilla y León,Palencia,2025,4,1008.9
Castilla y León,Salamanca,2025,4,1388.5
Castilla y León,Segovia,2025,4,1367.9
Castilla y León,Soria,2025,4,1064.7
Castilla y León,Valladolid,2025,4,1515.4
Castilla y León,Zamora,2025,4,898.0
Castilla - La Mancha,Total,2025,4,1115.4
Castilla - La Mancha,Albacete,2025,4,1139.4
Castilla - La Mancha,Ciudad Real,2025,4,787.4
Castilla - La Mancha,Cuenca,2025,4,895.1
Castilla - La Mancha,Guadalajara,2025,4,1598.9
Castilla - La Mancha,Toledo,2025,4,1139.7
Cataluña,Total,2025,4,2630.0
Cataluña,Barcelona,2025,4,3069.3
Cataluña,Girona,2025,4,2072.4
Cataluña,Lleida,2025,4,1205.4
Cataluña,Tarragona,2025,4,1721.6
Comunitat Valenciana,Total,2025,4,1795.4
Comunitat Valenciana,Alicante/Alacant,2025,4,1888.3
Comunitat Valenciana,Castellón/Castelló,2025,4,1364.6
Comunitat Valenciana,Valencia/València,2025,4,1822.8
Extremadura,Total,2025,4,927.4
Extremadura,Badajoz,2025,4,945.1
Extremadura,Cáceres,2025,4,902.5
Galicia,Total,2025,4,1549.1
Galicia,A Coruña,2025,4,1625.1
Galicia,Lugo,2025,4,1091.9
Galicia,Ourense,2025,4,1060.4
Galicia,Pontevedra,2025,4,1694.3
Comunidad de Madrid,Madrid,2025,4,3880.7
Región de Murcia,Murcia,2025,4,1254.9
Comunidad Foral de Navarra,Navarra,2025,4,1826.2
País Vasco,Total,2025,4,2956.3
País Vasco,Araba/Álava,2025,4,2391.5
País Vasco,Gipuzkoa,2025,4,3348.5
País Vasco,Bizkaia,2025,4,2886.8
La Rioja,La Rioja,2025,4,1343.5
Ceuta,Ceuta,2025,4,2144.1
Melilla,Melilla,2025,4,2061.7
